COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS
5c34f280-b7a,fitness_fan,2023-02-18T06:00:00,This popped up in my recommendations and I'm glad it did,0
4473786b-ce0,Tyler Hall,2024-04-01T01:00:00,This is my favorite YouTube channel,0
9f8142ca-82f,PromoKing,2024-07-02T14:00:00,Forex signals for free! Check https://t.co/xYzAbCdEf,1
136a6f72-d77,Megan Walker,2024-04-10T11:00:00,My teacher recommended this video to us,0
9a46a5ad-413,Sub4SubKing,2024-09-08T11:00:00,Passive income secrets revealed at http://subscribe2win.com,1
da894f76-3bc,Michael Brown,2024-09-17T00:00:00,Such an underrated channel,0
2dd95ecd-fd1,Alex Johnson,2023-02-22T22:00:00,This is my favorite YouTube channel,0
3058d1c3-ce5,Kevin Clark,2023-04-11T07:00:00,Subscribed after watching just one video,0
177d71bf-9b4,ViralQueen646,2024-10-13T00:00:00,I bet you can't subscribe to my channel! ⬇️👇🤑😱,1
80b27c0d-8c8,Kevin Clark,2024-08-03T02:00:00,Your dog is so cute! What breed is it?,0
e9ca6bf1-9ac,FreeGiftBot619,2024-09-04T23:00:00,First comment! Check my channel out plz! 💰🚀,1
b1d9e77a-316,Stephanie King,2024-11-11T14:00:00,I disagree with some points but overall good video,0
d3afa498-7b6,ViralQueen,2023-12-12T05:00:00,Visit http://scamsite.xyz/free to get 1000 free subscribers! 🎁😱⬇️!!!!!!,1
8f94cd57-f86,Tyler Hall,2024-08-10T08:00:00,Subscribed after watching just one video,0
326de898-43c,foodie_life,2023-07-23T04:00:00,What camera do you use?,0
2673feed-5f8,David Kim,2024-09-24T19:00:00,Thank you for being so honest and genuine,0
232f8651-8ce,ViralQueen,2024-07-23T14:00:00,Click here for free V-Bucks http://click4cash.net!!!!!!!!!,1
59624705-a72,science_geek,2023-05-29T22:00:00,Can you recommend any books on this topic?,0
07027d27-ade,FollowerFactory95,2023-06-26T06:00:00,Invest in http://bitcoin-profit.io before it's too late!!!,1
41e5abe0-61d,FreeGiftBot,2024-09-16T01:00:00,AWESOME VIDEO BRO! SUB TO ME I SUB BACK!,1
18314910-d05,Chris Taylor,2024-05-06T14:00:00,Early gang! Love your content,0
40781e02-a92,Sub4SubKing,2023-12-12T12:00:00,BITCOIN IS GOING TO $100K! BUY NOW AT HTTP://GET-RICH-FAST.COM 😱🤑⬇️,1
b96f2e24-391,PromoKing,2023-03-15T05:00:00,Subscribe to my channel http://tinyurl.com/fr33g1fts for free gifts!,1
c0abada3-d19,Daniel Martinez,2023-10-10T05:00:00,"This tutorial was super helpful, thanks!",0
6c14bbbf-524,Brandon White,2024-04-18T07:00:00,Thank you for being so honest and genuine,0
0769ea1c-1d4,Michael Brown,2024-05-27T12:00:00,This is better than my university lectures lol,0
39c82d51-13e,study_buddy,2023-12-05T21:00:00,The cinematography is stunning,0
a2291c2e-604,RichQuick202,2023-09-23T05:00:00,OMG this actually works!! https://t.co/xYzAbCdEf 💰💰💰 🔥👇🎁🔥,1
4c26b356-3da,MoneyMaker2024,2024-07-06T06:00:00,NFT drop happening now! http://earn-money-now.biz 🚀🚀🚀!!!!!!!!!,1
68eebf1d-244,James Smith,2023-12-13T04:00:00,"This came at the perfect time, I was just struggling with this",0
75ac895e-fb6,FollowerFactory,2024-11-08T02:00:00,FREE ROBUX! Go to http://www.fakepromo.net right now!,1
abb737c7-624,fitness_fan,2024-06-19T15:00:00,Could you do a follow-up on this topic?,0
dc593cea-388,CryptoGuru99,2024-08-17T23:00:00,FREE ROBUX! Go to http://get-rich-fast.com right now!!!!!!!,1
face461c-074,FreeGiftBot179,2024-07-01T02:00:00,OMG THIS ACTUALLY WORKS!! HTTP://EARN-MONEY-NOW.BIZ 💰💰💰,1
af3e2bdd-9b0,Maria Garcia,2023-05-12T05:00:00,"I've watched all your videos, you're the best!",0
7cc7b31b-acc,SubscribeNow123,2023-03-20T11:00:00,AMAZING! I JUST UPLOADED SOMETHING EVEN BETTER!,1
c0bc7aab-d74,Kevin Clark,2023-10-17T06:00:00,Notification squad! 🔔,0
1d463ee5-ec0,bookworm_99,2024-07-11T04:00:00,Rewatching this because it's so good,0
5e0eac39-2cb,RichQuick118,2023-12-29T13:00:00,OMG this actually works!! http://bitcoin-profit.io 💰💰💰 🤑⬇️,1
bedab26e-07b,Brandon White,2023-11-07T11:00:00,I take notes while watching your videos,0
901a8dce-592,LikeBot3000,2024-08-04T00:00:00,I made $5000 in one week! Visit https://t.co/xYzAbCdEf 😱⬇️💯,1
3ae62b59-52d,Rachel Lewis,2024-03-05T12:00:00,Love the way you break down complex topics,0
b5853506-f38,Ashley Lopez,2023-05-24T12:00:00,"I've been following your channel for years now, love the content",0
8b08796c-a43,Ashley Lopez,2024-03-12T23:00:00,I take notes while watching your videos,0
68081c9b-456,MoneyMaker2024199,2024-09-15T10:00:00,Invest in http://freelikesfollowers.com before it's too late!!!,1
a1797a85-e38,tech_nerd,2023-03-12T23:00:00,I tried this and it actually worked! Thanks!,0
8424df73-689,ClickHere4Free733,2024-08-27T12:00:00,CHECK OUT MY NEW SONG ON MY CHANNEL!!!!!!!!!!!!,1
0c7e6283-915,LikeBot3000,2024-11-05T08:00:00,Amazing! I just uploaded something even better!,1
19c39ac7-c74,Ryan Thomas,2023-05-23T15:00:00,I tried this recipe and my family loved it!,0
f72fdbf2-119,bookworm_99,2023-02-28T20:00:00,You should collab with MrBeast,0
629f9137-e17,SpamMaster346,2023-10-31T18:00:00,Free iPhones! Go to http://subscribe2win.com now!!!,1
ed3b2e5a-fdb,ClickHere4Free,2023-08-22T07:00:00,PLEASE SUBSCRIBE TO MY CHANNEL I NEED 1000 SUBS 🔥🚀,1
1ced0cb4-2ed,David Kim,2023-05-15T19:00:00,Early gang! Love your content,0
8af05155-aee,Joshua Hill,2023-05-30T19:00:00,Subscribed after watching just one video,0
84018508-f71,FollowerFactory812,2024-08-22T08:00:00,INVEST IN HTTP://TINYURL.COM/FR33G1FTS BEFORE IT'S TOO LATE!!!,1
63952fe3-670,Kevin Clark,2023-08-26T09:00:00,How long did it take you to film this?,0
28a9203f-9c4,RichQuick432,2024-06-05T13:00:00,Hot singles in your area at http://bit.ly/fReEstUfF,1
b156af47-f9a,Michael Brown,2024-07-09T08:00:00,Your dog is so cute! What breed is it?,0
17bea2ce-852,David Kim,2023-09-04T08:00:00,Please do more videos like this!,0
1686a74a-c90,Michael Brown,2024-02-25T22:00:00,I tried this recipe and my family loved it!,0
b93c3331-cbb,ViralQueen505,2024-05-02T21:00:00,I MADE $5000 IN ONE WEEK! VISIT HTTP://SCAMSITE.XYZ/FREE,1
6cd6c9a1-c98,CryptoGuru99647,2024-05-23T16:00:00,EARN MONEY ONLINE EASILY! HTTP://GOO.GL/SPAM123,1
6045f265-c74,LikeBot3000,2024-08-08T15:00:00,Sub4Sub anyone??? Subscribe to me and I'll subscribe back!!!,1
861d620e-f5d,Daniel Martinez,2024-11-12T06:00:00,The animation at 4:33 was really cool,0
86bfd120-819,Megan Walker,2023-09-06T22:00:00,Love the way you break down complex topics,0
e9d986b0-6ec,Daniel Martinez,2024-08-22T08:00:00,You make learning fun!,0
6857fea4-e66,MoneyMaker2024,2024-09-20T20:00:00,Nice video! 👍 Check out my content too!,1
a42ebb6d-5a0,ClickHere4Free408,2023-10-20T19:00:00,"If you see this, you HAVE to subscribe to me!",1
597cd89c-090,Kevin Clark,2024-05-08T04:00:00,This is pure gold! 💛,0
30ed522d-592,ClickHere4Free348,2024-09-12T12:00:00,"Love this! I make similar videos, check me out!",1
0267ab2c-102,Ryan Thomas,2024-08-17T21:00:00,Thank you for making this free,0
6d49ad47-735,MoneyMaker2024851,2023-07-18T06:00:00,Hot singles in your area at http://subscribe2win.com 🤑⬇️🤑🔥,1
b00c5e1b-2a6,RichQuick,2024-10-29T07:00:00,SUBSCRIBE TO MY CHANNEL HTTP://EARN-MONEY-NOW.BIZ FOR FREE GIFTS! 🤑💰🚀🚀,1
04503d9d-3be,musiclover_42,2024-08-18T17:00:00,Looking forward to the next one!,0
fab10162-a8c,Daniel Martinez,2023-09-21T06:00:00,I disagree with some points but overall good video,0
71d301ce-031,SpamMaster10,2023-02-24T05:00:00,FREE IPHONES! GO TO HTTP://WWW.FAKEPROMO.NET NOW!!! 🔥😱👇,1
eca03003-c87,Andrew Young,2024-11-08T05:00:00,Subscribed after watching just one video,0
43750f6a-c28,Jessica Lee,2023-06-21T11:00:00,This channel deserves more subscribers,0
d8be0d04-f93,Ashley Lopez,2024-02-22T08:00:00,Your travel vlogs are always so beautiful,0
c43e2f21-749,science_geek,2023-12-01T11:00:00,I tried this recipe and my family loved it!,0
b9f8c7b7-886,CryptoGuru99884,2023-08-19T12:00:00,Meet beautiful people at http://scamsite.xyz/free 😍 👇💯!!!!!!!!!,1
640aea21-e1b,Emily Chen,2024-11-16T15:00:00,The examples you use are so relatable,0
33b487f5-69e,Daniel Martinez,2024-07-31T23:00:00,The animation at 7:30 was really cool,0
58f05dfe-d07,Ethan Green,2023-09-27T23:00:00,Finally someone who explains this properly!,0
dd0ea9e0-472,SubscribeNow123349,2024-11-13T15:00:00,OMG THIS ACTUALLY WORKS!! HTTP://TINYURL.COM/FR33G1FTS 💰💰💰 🎁😱🎁,1
53ae5936-c90,bookworm_99,2023-02-05T06:00:00,I shared this with all my friends,0
5cfd98c0-6d2,FollowerFactory,2024-03-18T18:00:00,Sub4Sub anyone??? Subscribe to me and I'll subscribe back!!!,1
5eaafbe3-27b,FakeAccount001,2023-06-24T01:00:00,This is fire! 🔥 Check my profile!,1
3910dac3-364,Ethan Green,2024-05-18T12:00:00,I've been looking for this information everywhere. Thank you!,0
fd5eaf79-490,David Kim,2023-12-17T20:00:00,"Watching this for my exam tomorrow, wish me luck!",0
54eba6de-dde,PromoKing,2024-04-23T14:00:00,SO INSPIRING! I POSTED A REACTION ON MY CHANNEL!,1
96cf6220-671,travel_addict,2023-02-19T17:00:00,"I've been following your channel for years now, love the content",0
a18aa674-1ee,travel_addict,2023-02-19T02:00:00,I tried this and it actually worked! Thanks!,0
99d683e2-0b2,FreeGiftBot,2024-08-16T19:00:00,Get rich quick! http://subscribe2win.com 💰😱🎁⬇️,1
ba1bd752-453,fitness_fan,2023-01-16T05:00:00,This restored my faith in YouTube content,0
10d755d3-fba,FreeGiftBot15,2023-02-07T09:00:00,"LOVE THIS! I MAKE SIMILAR VIDEOS, CHECK ME OUT!",1
ceda6689-8da,ViralQueen,2024-08-11T17:00:00,I made $5000 in one week! Visit http://goo.gl/spam123,1
5ef95fdd-5a4,gamer_pro,2024-08-07T19:00:00,Thank you for making this free,0
836adfaa-f8a,Michael Brown,2023-12-25T14:00:00,Can you recommend any books on this topic?,0
82941138-3db,ViralQueen,2023-10-11T12:00:00,Get rich quick! http://subscribe2win.com,1
bb530887-a58,Stephanie King,2024-11-30T16:00:00,Beautifully produced video as always,0
f9f6e92f-b4f,Jason Robinson,2023-10-18T01:00:00,I wish my teachers explained things like you do,0
effdd8e6-fb0,study_buddy,2023-09-19T13:00:00,I have a project due next week and this is saving me,0
3f28f55e-a65,Stephanie King,2023-06-16T14:00:00,"Watching this for my exam tomorrow, wish me luck!",0
d9ec7532-0b2,Daniel Martinez,2023-12-16T09:00:00,Finally someone who explains this properly!,0
9656450c-e0d,ClickHere4Free277,2023-03-01T04:00:00,Dating site https://t.co/xYzAbCdEf join free today!,1
e78c1a97-c30,tech_nerd,2024-08-05T01:00:00,"This tutorial was super helpful, thanks!",0
02f101ff-beb,Sub4SubKing360,2023-01-16T02:00:00,AMAZING! I JUST UPLOADED SOMETHING EVEN BETTER!,1
3a9d26c4-daf,study_buddy,2024-07-01T21:00:00,Can you make a video about fitness?,0
0544500f-bbf,Stephanie King,2024-06-11T07:00:00,This is the best explanation I've found on YouTube,0
35a622e7-48d,GiveawayBot601,2024-08-21T21:00:00,Great content! Visit my page for similar stuff!,1
83d39a79-c09,BotUser_xz,2023-07-22T09:00:00,OMG this actually works!! http://bitcoin-profit.io 💰💰💰,1
177ad443-e5c,RichQuick86,2023-02-23T16:00:00,HOT SINGLES IN YOUR AREA AT HTTP://BIT.LY/FREESTUFF,1
e66cd2c6-f7c,FreeGiftBot,2024-11-12T15:00:00,Wow this is so good! My channel has more like this!,1
bf2144d0-717,BotUser_xz455,2024-01-16T09:00:00,My trading bot made me rich http://www.fakepromo.net 🔥😱🔥👇🤑,1
b4131340-4cd,Sarah Williams,2024-06-22T09:00:00,This is better than my university lectures lol,0
a63a6f8c-3fc,LikeBot3000,2024-07-23T03:00:00,Best deals ever at http://scamsite.xyz/free 🔥🔥🔥,1
10e1e8c5-903,SubscribeNow12392,2024-07-01T23:00:00,Passive income secrets revealed at http://bit.ly/fReEstUfF,1
1bf53ed6-ae4,Ashley Lopez,2023-11-08T13:00:00,This video changed my perspective on things,0
405250ba-301,MoneyMaker2024684,2024-11-08T18:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!! 👇🤑👇🎁💯,1
d0f33f20-541,Amanda Wilson,2024-04-24T21:00:00,Your dog is so cute! What breed is it?,0
af92a667-0f9,David Kim,2023-10-13T05:00:00,The examples you use are so relatable,0
9aca466a-fb1,FakeAccount001802,2024-05-08T01:00:00,Get rich quick! http://tinyurl.com/fr33g1fts,1
ce545c41-bb8,ClickHere4Free,2024-09-06T19:00:00,THIS IS FIRE! 🔥 CHECK MY PROFILE!,1
47658ce5-017,Andrew Young,2024-04-01T10:00:00,"Short and informative, just how I like it",0
1c64d17f-026,Andrew Young,2024-05-10T12:00:00,Your travel vlogs are always so beautiful,0
1a635552-b4a,Sarah Williams,2023-01-02T07:00:00,"I've watched all your videos, you're the best!",0
6305a191-483,Tyler Hall,2023-05-20T23:00:00,The quality of your content keeps getting better,0
cb0a64cf-52e,PromoKing325,2024-08-04T06:00:00,SO INSPIRING! I POSTED A REACTION ON MY CHANNEL!,1
c8c685d6-94c,ClickHere4Free,2023-05-26T11:00:00,PASSIVE INCOME SECRETS REVEALED AT HTTP://CLICK4CASH.NET ⬇️🚀👇⬇️😱,1
786c7364-9e0,Megan Walker,2024-01-08T14:00:00,I've been looking for this information everywhere. Thank you!,0
541445de-f4e,ClickHere4Free,2023-04-20T03:00:00,PLEASE SUBSCRIBE TO MY CHANNEL I NEED 1000 SUBS,1
3c084a5a-74e,Ashley Lopez,2023-08-15T08:00:00,I wish my teachers explained things like you do,0
f5f8f78d-349,Sarah Williams,2024-10-03T06:00:00,This helped me with my homework,0
a80d98b6-45c,SubscribeNow123927,2023-06-08T06:00:00,Best deals ever at http://scamsite.xyz/free 🔥🔥🔥,1
44249152-2ae,FakeAccount00170,2023-08-24T17:00:00,I JUST GOT A FREE PS5 FROM HTTP://TINYURL.COM/FR33G1FTS!!!,1
c01aae83-190,Maria Garcia,2023-07-30T13:00:00,Thank you for making this free,0
fce512f4-a13,FollowerFactory36,2024-06-19T00:00:00,My channel is better than this one lol subscribe,1
a55d72d7-eaa,SpamMaster340,2023-06-27T16:00:00,BITCOIN IS GOING TO $100K! BUY NOW AT HTTP://EARN-MONEY-NOW.BIZ,1
3d3a2288-22b,LikeBot3000359,2023-02-15T21:00:00,I made $5000 in one week! Visit http://get-rich-fast.com,1
b185a7b5-30c,musiclover_42,2024-09-01T06:00:00,Thank you for being so honest and genuine,0
64b865d5-5f4,Ashley Lopez,2024-09-30T15:00:00,"This tutorial was super helpful, thanks!",0
c4008275-dc4,Maria Garcia,2024-07-07T20:00:00,"I've been following your channel for years now, love the content",0
c1637457-db9,RichQuick,2023-09-23T05:00:00,GET RICH QUICK! HTTPS://T.CO/XYZABCDEF 💰💰🎁🔥⬇️,1
53d8b044-9d2,RichQuick,2024-01-28T06:00:00,MEET BEAUTIFUL PEOPLE AT HTTP://WWW.FAKEPROMO.NET 😍,1
00169682-26b,Jason Robinson,2024-07-13T00:00:00,Early gang! Love your content,0
5b9b91b0-ef4,Emily Chen,2024-02-20T22:00:00,"I learned so much from this, thank you!",0
d9e81dd5-3de,CryptoGuru99,2024-07-18T23:00:00,Free iPhones! Go to http://earn-money-now.biz now!!!,1
1c3d3076-4b2,Ryan Thomas,2023-05-26T14:00:00,Early gang! Love your content,0
8392d7c7-e87,SpamMaster343,2024-03-27T00:00:00,Meet beautiful people at http://goo.gl/spam123 😍,1
1b8a231e-26e,art_creator,2024-08-24T15:00:00,Thank you for being so honest and genuine,0
6a4c03cd-765,tech_nerd,2024-04-05T03:00:00,"Short and informative, just how I like it",0
22c4859e-baf,Kevin Clark,2023-09-05T16:00:00,"I learned so much from this, thank you!",0
58aebe26-9e7,MoneyMaker2024651,2023-08-23T14:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!,1
132063e0-abf,Kevin Clark,2023-06-16T12:00:00,I've been looking for this information everywhere. Thank you!,0
e0c2985b-12f,SubscribeNow123,2023-11-22T00:00:00,Wow this is so good! My channel has more like this!,1
fdec6d8f-3ff,Ryan Thomas,2024-09-21T15:00:00,I tried this and it actually worked! Thanks!,0
584254be-644,SpamMaster,2024-10-13T08:00:00,Wow this is so good! My channel has more like this!,1
23189e76-533,foodie_life,2024-10-14T10:00:00,Finally someone who explains this properly!,0
d98f04e4-144,David Kim,2023-05-18T00:00:00,Your dog is so cute! What breed is it?,0
0e929844-2f9,FollowerFactory355,2023-08-01T03:00:00,FREE IPHONES! GO TO HTTP://WWW.FAKEPROMO.NET NOW!!!,1
c1e32c5f-8c4,LikeBot3000,2023-02-11T20:00:00,Meet beautiful people at http://bitcoin-profit.io 😍,1
521214c2-a44,Lisa Anderson,2023-01-22T21:00:00,The cinematography is stunning,0
e63cb8e1-059,RichQuick642,2023-08-02T15:00:00,This is fire! 🔥 Check my profile!,1
98527957-61a,Jason Robinson,2024-09-24T02:00:00,How long did it take you to film this?,0
f6e34d4b-fc7,Ryan Thomas,2024-02-28T22:00:00,The cinematography is stunning,0
14fe89c8-8df,Chris Taylor,2024-07-07T20:00:00,What software do you use for editing?,0
8e25c8c1-abc,Brandon White,2024-05-01T17:00:00,How long did it take you to film this?,0
668f4404-59a,Sub4SubKing,2024-11-04T05:00:00,My channel is better than this one lol subscribe,1
d306112e-b36,RichQuick943,2023-07-10T23:00:00,Hey check my channel out https://t.co/xYzAbCdEf 🚀👇🤑💰,1
95428c99-703,LikeBot3000,2024-11-24T18:00:00,GREAT CONTENT! VISIT MY PAGE FOR SIMILAR STUFF!,1
75ec3246-09e,FollowerFactory,2024-10-15T19:00:00,Amazing! I just uploaded something even better! 🤑⬇️🔥,1
a4e44815-6f0,gamer_pro,2023-04-08T16:00:00,This helped me with my homework,0
41b05c88-64a,study_buddy,2023-04-12T03:00:00,The examples you use are so relatable,0
1fecce69-5d8,Samantha Harris,2023-05-28T22:00:00,"Just discovered this channel, where have you been all my life?",0
a83328ce-733,Jason Robinson,2024-02-10T21:00:00,The cinematography is stunning,0
eb1ee2dd-5e7,science_geek,2024-08-21T19:00:00,Could you do a follow-up on this topic?,0
d10a0a99-e25,ViralQueen,2024-06-08T09:00:00,VISIT HTTP://GOO.GL/SPAM123 TO GET 1000 FREE SUBSCRIBERS!,1
eded176f-c14,Ryan Thomas,2023-08-06T17:00:00,Thank you for being so honest and genuine,0
af0fdf15-3d7,Brandon White,2024-10-28T13:00:00,Thank you for being so honest and genuine,0
87673842-b61,PromoKing,2024-06-03T22:00:00,Adult content at http://earn-money-now.biz 🔞,1
9841c35f-155,science_geek,2024-11-20T19:00:00,Thank you for making this free,0
a6270fd6-c65,Daniel Martinez,2023-12-28T04:00:00,This video changed my perspective on things,0
4be398b1-2aa,Joshua Hill,2023-01-11T22:00:00,The background music is so calming,0
7a967e73-2e6,James Smith,2024-05-03T17:00:00,"I've been following your channel for years now, love the content",0
0999d3ee-9ff,BotUser_xz499,2023-06-15T21:00:00,Double your money with http://scamsite.xyz/free,1
c23cb60d-0b9,Ryan Thomas,2024-05-20T16:00:00,I have a question about the part at 10:22,0
8c7f0228-f5b,Lisa Anderson,2024-05-21T02:00:00,The background music is so calming,0
0ecb609f-052,art_creator,2023-10-29T17:00:00,I shared this with all my friends,0
543fe4b7-2e8,science_geek,2024-04-09T01:00:00,"I've watched all your videos, you're the best!",0
80d5b506-e4b,foodie_life,2023-12-22T22:00:00,The editing on this video is amazing,0
8eac751b-f7b,SpamMaster252,2024-01-25T23:00:00,Check out this amazing deal at http://bitcoin-profit.io,1
4912da74-edb,Samantha Harris,2023-08-06T17:00:00,Thank you for making this free,0
f824c7cf-7d7,Sub4SubKing407,2024-11-02T12:00:00,I bet you can't subscribe to my channel!,1
7d55f8e9-8e5,Ashley Lopez,2024-08-25T17:00:00,"Short and informative, just how I like it",0
86937f8a-657,study_buddy,2023-11-07T01:00:00,"Watching this for my exam tomorrow, wish me luck!",0
d6369298-d45,Lisa Anderson,2024-10-30T18:00:00,I love how you included both sides of the argument,0
0e6c0386-d61,Megan Walker,2023-04-03T16:00:00,What software do you use for editing?,0
3d6b8fae-7cd,RichQuick,2023-10-15T03:00:00,INVEST IN HTTP://GET-RICH-FAST.COM BEFORE IT'S TOO LATE!!! 💰🚀🎁👇!!!!!!!!!,1
36383982-69a,LikeBot3000715,2023-12-14T22:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!,1
a4094d68-ed6,foodie_life,2023-01-01T18:00:00,The examples you use are so relatable,0
da0edbb3-381,Maria Garcia,2023-07-22T21:00:00,"Great video, really enjoyed it!",0
e84c88fb-12e,FollowerFactory,2023-07-22T17:00:00,So inspiring! I posted a reaction on my channel! 🤑⬇️💰💯🤑,1
7be1714a-3f0,SpamMaster392,2024-01-22T03:00:00,MY TRADING BOT MADE ME RICH HTTP://FREELIKESFOLLOWERS.COM 🤑👇😱🎁,1
46268a1d-b5c,FakeAccount001,2024-08-10T08:00:00,NFT drop happening now! http://subscribe2win.com 🚀🚀🚀 👇🤑😱,1
b5be1fac-e73,Stephanie King,2024-05-12T17:00:00,Rewatching this because it's so good,0
c0f4b9c5-6df,Kevin Clark,2023-05-01T19:00:00,Subscribed after watching just one video,0
94a6b4a9-d73,study_buddy,2024-07-20T17:00:00,The editing on this video is amazing,0
0bc4f679-c4e,BotUser_xz,2024-08-02T18:00:00,AWESOME VIDEO BRO! SUB TO ME I SUB BACK!,1
e98952a3-171,Ashley Lopez,2024-05-18T05:00:00,How long did it take you to film this?,0
49ff1623-d7a,FollowerFactory,2023-04-02T15:00:00,"Love this! I make similar videos, check me out!!!!!!!",1
ccc5b20b-e1d,LikeBot3000,2023-06-08T05:00:00,BITCOIN is going to $100k! Buy now at http://subscribe2win.com,1
84b22c63-a97,RichQuick,2023-02-09T00:00:00,FREE IPHONES! GO TO HTTPS://T.CO/XYZABCDEF NOW!!!,1
c6539caf-25e,David Kim,2024-07-27T13:00:00,More people need to see this video,0
e3839c51-dd3,Matthew Wright,2024-11-10T15:00:00,This is better than my university lectures lol,0
d0794cda-5d8,Sub4SubKing494,2024-09-06T04:00:00,First comment! Check my channel out plz!,1
d0a39bd0-189,Alex Johnson,2023-07-06T02:00:00,This video changed my perspective on things,0
c752266a-eba,Andrew Young,2023-05-01T18:00:00,I take notes while watching your videos,0
c21e6cdb-9e1,Chris Taylor,2024-10-08T05:00:00,Thank you for being so honest and genuine,0
cb199357-feb,LikeBot3000716,2024-10-15T07:00:00,MY TRADING BOT MADE ME RICH HTTP://WWW.FAKEPROMO.NET,1
3f7739f3-b3a,science_geek,2024-11-07T20:00:00,"I've been following your channel for years now, love the content",0
a079c5ab-9c1,FollowerFactory260,2023-01-26T09:00:00,AMAZING! I JUST UPLOADED SOMETHING EVEN BETTER!,1
b092d8f2-747,FollowerFactory,2023-06-02T21:00:00,This is fire! 🔥 Check my profile!,1
a19b2c4b-292,Sub4SubKing392,2023-12-10T11:00:00,Visit http://bitcoin-profit.io to get 1000 free subscribers!,1
938be51d-b7b,Kevin Clark,2023-05-26T21:00:00,I was confused about this but now I understand,0
60541a23-84f,Jason Robinson,2023-04-17T10:00:00,The quality of your content keeps getting better,0
e73d608f-2d3,Kevin Clark,2023-05-20T07:00:00,Love the way you break down complex topics,0
8f92dbc7-9e0,PromoKing,2024-06-15T19:00:00,Who's watching in 2024? Sub to me btw,1
6a569df9-bdc,FreeGiftBot918,2023-10-27T08:00:00,Check out my new song on my channel!!!,1
e1e94347-f8f,tech_nerd,2024-02-21T05:00:00,You should collab with Kurzgesagt,0
2d8a7e02-277,CryptoGuru99409,2024-02-25T07:00:00,Want free followers? Click http://freelikesfollowers.com 🚀🔥💰,1
374b67be-9dc,FakeAccount001,2024-05-25T19:00:00,Passive income secrets revealed at http://freelikesfollowers.com,1
7a06518f-e74,LikeBot3000949,2023-10-19T18:00:00,Awesome video bro! Sub to me I sub back!,1
a7af1c90-76b,GiveawayBot878,2024-08-28T20:00:00,Awesome video bro! Sub to me I sub back! 🚀💰💰🤑🤑,1
c13e2bf5-eeb,GiveawayBot423,2024-05-26T20:00:00,Passive income secrets revealed at http://tinyurl.com/fr33g1fts,1
4139933e-01d,GiveawayBot819,2024-07-22T08:00:00,I bet you can't subscribe to my channel!,1
0dd4330a-674,Sub4SubKing,2023-05-09T16:00:00,FREE ROBUX! Go to http://freelikesfollowers.com right now!,1
c958fa17-6f0,Chris Taylor,2023-06-06T05:00:00,The background music is so calming,0
ffc8b003-0de,Lisa Anderson,2024-07-30T06:00:00,The background music is so calming,0
a8055f87-32a,art_creator,2023-07-26T15:00:00,More people need to see this video,0
0c87ed45-50f,BotUser_xz253,2024-04-14T23:00:00,SUBSCRIBE OR BAD LUCK FOR 7 YEARS!!!,1
8263a6ac-175,Kevin Clark,2023-08-08T00:00:00,Thank you for making this free,0
929a66ce-16e,BotUser_xz,2023-01-04T03:00:00,This is fire! 🔥 Check my profile!!!!!!!!!!,1
c8656e43-932,GiveawayBot823,2023-07-16T21:00:00,Hot singles in your area at http://www.fakepromo.net,1
0498ffea-ee7,Alex Johnson,2023-07-15T21:00:00,Subscribed after watching just one video,0
b45ca5f5-b48,Ryan Thomas,2023-08-16T16:00:00,The quality of your content keeps getting better,0
9d0bcd17-671,RichQuick,2024-02-26T23:00:00,NICE VIDEO! 👍 CHECK OUT MY CONTENT TOO!,1
ea4d3361-e8e,FreeGiftBot,2023-08-15T12:00:00,WOW THIS IS SO GOOD! MY CHANNEL HAS MORE LIKE THIS!,1
153695fa-a88,CryptoGuru99,2023-06-30T21:00:00,OMG this actually works!! http://get-rich-fast.com 💰💰💰 🚀👇🎁,1
40e61aab-6ea,Megan Walker,2024-07-01T23:00:00,I tried this recipe and my family loved it!,0
7f51b65a-2ab,Ashley Lopez,2024-10-10T23:00:00,Your travel vlogs are always so beautiful,0
68905a50-9b4,Rachel Lewis,2023-07-05T13:00:00,Early gang! Love your content,0
8d272430-b56,Ashley Lopez,2023-06-03T13:00:00,I have a question about the part at 4:33,0
6405353a-4cc,BotUser_xz,2024-02-09T10:00:00,Adult content at http://goo.gl/spam123 🔞,1
828126aa-215,GiveawayBot,2024-06-18T14:00:00,"If you see this, you HAVE to subscribe to me! 🔥💯💯",1
d1f87322-041,BotUser_xz688,2024-04-24T21:00:00,Win a $1000 gift card at http://bit.ly/fReEstUfF,1
15f2d136-c8e,Ashley Lopez,2024-02-17T05:00:00,Subscribed after watching just one video,0
cfc3db7f-3a6,LikeBot3000809,2023-03-18T03:00:00,Hey check my channel out http://goo.gl/spam123 🔥😱,1
56113082-a0e,SpamMaster,2024-04-20T02:00:00,EARN MONEY ONLINE EASILY! HTTP://GOO.GL/SPAM123!!!!!!!!!,1
fc769f4a-ffc,RichQuick215,2024-08-23T00:00:00,Check out this amazing deal at http://scamsite.xyz/free,1
a85ab3ed-304,Chris Taylor,2024-08-17T15:00:00,I have a question about the part at 4:33,0
